0,2138,-1
1,2606,-1
1,3544,-1
1,4481,-1
1,5419,-1
0,5888,-1
1,6356,-1
1,7294,-1
0,7763,-1
0,8466,-1
1,9169,-1
0,9638,-1
1,9638,-1
1,11044,-1
0,11513,-1
0,12450,-1
1,12919,-1
0,13388,-1
1,14325,-1
0,14794,-1
1,15263,-1
1,16200,-1
1,16669,-1
0,17138,-1
1,17138,-1
1,18544,-1
0,19013,-1
1,19950,-1
1,20419,-1
0,20888,-1
1,21825,-1
0,22294,-1
1,22763,-1
0,23700,-1
1,24169,-1
0,24638,-1
0,26044,-1
1,26513,-1
1,27450,-1
0,28388,-1
1,29325,-1
0,29794,-1
1,30263,-1
1,31200,-1
0,32138,-1
0,33544,-1
1,34013,-1
1,34950,-1
0,35888,-1
1,36825,-1
1,37294,-1
0,37763,-1
1,39169,-1
0,39638,-1
1,39638,-1
1,40575,-1
0,41513,-1
0,42450,-1
1,42919,-1
0,43388,-1
1,44325,-1
0,45263,-1
1,46669,-1
0,47138,-1
1,48075,-1
0,49013,-1
1,49950,-1
1,50419,-1
0,50888,-1
0,51825,-1
1,52763,-1
0,54638,-1
1,54638,-1
1,55575,-1
1,56044,-1
0,56513,-1
1,57450,-1
0,58388,-1
0,59325,-1
0,59794,-1
1,60263,-1
1,61200,-1
0,62138,-1
1,63075,-1
1,63544,-1
0,64013,-1
1,64950,-1
0,65888,-1
1,66356,-1
0,66825,-1
0,67294,-1
1,67763,-1
0,69638,-1
1,70575,-1
0,71044,-1
1,71513,-1
1,72450,-1
0,73388,-1
0,74325,-1
0,74794,-1
1,75263,-1
1,76200,-1
0,77138,-1
1,78075,-1
0,78544,-1
1,79013,-1
1,79950,-1
0,80888,-1
1,81356,-1
1,81825,-1
0,82294,-1
1,82763,-1
0,84638,-1
0,85341,-1
0,86044,-1
0,86513,-1
1,86513,-1
