0,1027,-1
1,1527,-1
0,1777,-1
0,2277,-1
0,2777,-1
1,3027,-1
0,3277,-1
0,3777,-1
1,4277,-1
1,4527,-1
0,4777,-1
1,5027,-1
0,5777,-1
1,6277,-1
1,6777,-1
1,7027,-1
0,7277,-1
0,7777,-1
0,8277,-1
1,8527,-1
1,8777,-1
0,9027,-1
0,9777,-1
0,10277,-1
0,10777,-1
1,11027,-1
0,11277,-1
0,11777,-1
0,12277,-1
1,12527,-1
1,12777,-1
0,13027,-1
0,13777,-1
1,14027,-1
0,15027,-1
1,15027,-1
0,15527,-1
1,15527,-1
0,15777,-1
1,16027,-1
0,16527,-1
1,16527,-1
1,16777,-1
0,17027,-1
0,17527,-1
1,17527,-1
0,17777,-1
1,18027,-1
0,18527,-1
1,18527,-1
1,18777,-1
0,19027,-1
0,19527,-1
1,19527,-1
0,20027,-1
0,20527,-1
1,20527,-1
1,20777,-1
0,21027,-1
0,21527,-1
1,21527,-1
0,22527,-1
1,22527,-1
1,22777,-1
0,23027,-1
1,23027,-1
1,23527,-1
0,23777,-1
0,24027,-1
1,24027,-1
0,24527,-1
1,24777,-1
0,25027,-1
1,25027,-1
0,25527,-1
0,26027,-1
1,26027,-1
0,26527,-1
1,26777,-1
0,27027,-1
1,27027,-1
0,27527,-1
0,28027,-1
1,28027,-1
0,28527,-1
0,29027,-1
1,29027,-1
0,29277,-1
0,29527,-1
0,29777,-1
0,30027,-1
1,30027,-1
2,30277,31527
