0,1827,-1
0,2240,-1
1,2654,-1
0,3068,-1
0,5137,-1
0,5551,-1
1,5964,-1
0,6378,-1
0,8447,-1
0,8861,-1
1,9275,-1
0,9689,-1
0,11758,-1
1,12585,-1
0,13413,-1
0,15068,-1
0,15482,-1
1,15895,-1
0,16309,-1
0,18378,-1
0,18792,-1
1,19206,-1
0,19620,-1
0,21689,-1
0,22102,-1
1,22516,-1
0,22930,-1
0,24999,-1
1,25827,-1
0,26654,-1
1,27482,-1
0,29964,-1
1,29964,-1
0,31206,-1
0,32033,-1
1,32447,-1
0,33275,-1
0,34516,-1
0,35344,-1
0,35758,-1
1,35758,-1
0,36585,-1
1,37413,-1
0,37827,-1
0,38654,-1
0,39895,-1
1,40723,-1
0,41137,-1
0,41964,-1
0,42378,-1
1,42378,-1
0,43206,-1
0,44447,-1
0,45275,-1
1,45689,-1
0,46516,-1
0,47758,-1
0,48585,-1
0,48999,-1
1,48999,-1
0,49827,-1
1,50654,-1
0,51068,-1
0,51895,-1
0,53137,-1
1,53964,-1
0,54378,-1
0,55206,-1
0,55620,-1
1,55620,-1
0,56447,-1
1,57275,-1
0,57689,-1
1,58102,-1
0,58930,-1
1,59344,-1
0,59758,-1
1,60585,-1
0,61413,-1
0,61827,-1
0,62240,-1
1,62240,-1
0,63068,-1
1,63895,-1
0,64309,-1
0,64723,-1
1,65551,-1
0,65964,-1
0,66378,-1
1,67206,-1
0,68033,-1
0,68861,-1
1,68861,-1
0,69689,-1
0,70102,-1
1,70516,-1
0,70930,-1
0,72999,-1
0,73413,-1
1,73827,-1
0,74240,-1
0,76309,-1
0,76723,-1
1,77137,-1
0,77551,-1
0,79620,-1
1,80447,-1
0,81275,-1
1,82930,-1
0,83344,-1
1,83758,-1
0,84171,-1
1,86240,-1
0,86654,-1
1,87068,-1
0,87482,-1
1,89551,-1
0,89964,-1
1,90378,-1
0,90792,-1
0,92861,-1
1,93689,-1
0,94516,-1
1,95344,-1
0,97827,-1
1,97827,-1
1,98654,-1
0,99068,-1
1,99482,-1
0,99895,-1
1,100309,-1
0,101137,-1
1,101964,-1
0,102378,-1
1,102792,-1
0,103620,-1
1,103620,-1
2,104033,104446
1,105275,-1
0,105689,-1
1,106102,-1
1,106516,-1
1,107344,-1
0,107758,-1
1,107758,-1
1,108585,-1
0,108999,-1
0,109827,-1
0,110240,-1
1,110240,-1
0,111068,-1
1,111895,-1
0,112309,-1
0,112723,-1
1,113137,-1
0,114378,-1
1,114378,-1
1,114792,-1
1,115206,-1
0,115620,-1
1,116033,-1
0,117689,-1
1,117689,-1
1,118516,-1
0,118930,-1
0,119758,-1
1,120171,-1
0,120999,-1
1,121827,-1
0,122240,-1
0,123068,-1
0,123482,-1
1,123482,-1
2,123895,124308
2,135068,137137
0,137551,-1
1,137551,-1
1,138378,-1
0,138792,-1
1,139206,-1
1,139620,-1
1,140033,-1
0,140861,-1
1,141689,-1
0,142102,-1
0,142516,-1
1,142930,-1
1,143344,-1
0,144171,-1
1,144999,-1
0,145413,-1
1,146240,-1
1,146654,-1
0,147482,-1
1,148309,-1
0,148723,-1
0,149551,-1
0,149964,-1
1,149964,-1
0,150792,-1
1,151620,-1
1,152447,-1
0,152861,-1
0,153275,-1
0,154102,-1
1,154930,-1
0,155344,-1
0,156171,-1
0,156585,-1
1,156585,-1
0,157413,-1
1,158240,-1
0,158654,-1
0,159482,-1
1,159895,-1
0,160723,-1
1,160723,-1
1,161551,-1
0,162378,-1
0,164033,-1
1,164033,-1
1,164861,-1
0,166102,-1
1,166516,-1
0,167344,-1
1,168171,-1
0,168999,-1
0,169413,-1
0,169827,-1
1,169827,-1
0,170654,-1
1,171482,-1
0,172723,-1
1,173137,-1
0,173964,-1
1,174792,-1
1,175620,-1
0,176033,-1
0,176447,-1
1,176447,-1
0,178149,-1
1,179804,-1
0,181459,-1
1,183114,-1
1,183528,-1
0,184769,-1
1,187252,-1
1,188080,-1
0,188907,-1
1,189735,-1
