2,301,1741
0,1933,-1
1,2413,-1
0,2893,-1
0,3133,-1
1,3373,-1
0,3613,-1
1,3853,-1
1,4813,-1
0,5773,-1
1,6047,-1
1,6184,-1
0,6321,-1
0,6595,-1
1,6870,-1
1,7144,-1
1,7418,-1
0,7693,-1
1,7885,-1
1,8269,-1
1,8461,-1
0,8653,-1
0,9613,-1
1,9887,-1
1,10024,-1
0,10161,-1
0,10435,-1
1,10710,-1
1,10984,-1
1,11258,-1
0,11533,-1
1,11725,-1
1,12109,-1
1,12301,-1
0,12493,-1
0,13453,-1
1,13727,-1
1,13864,-1
0,14001,-1
0,14275,-1
1,14550,-1
1,14824,-1
1,15098,-1
0,15373,-1
1,15565,-1
1,15949,-1
1,16141,-1
0,16333,-1
0,17293,-1
1,17293,-1
0,19213,-1
1,19213,-1
1,19693,-1
1,20173,-1
1,20653,-1
0,21133,-1
0,21373,-1
1,21853,-1
1,22093,-1
0,22573,-1
0,23053,-1
1,23053,-1
0,23437,-1
1,23821,-1
1,24013,-1
1,24397,-1
0,24781,-1
0,24973,-1
1,25357,-1
1,25741,-1
0,25933,-1
0,26893,-1
1,26893,-1
1,27373,-1
1,27853,-1
1,28333,-1
0,28813,-1
0,29053,-1
1,29533,-1
1,29773,-1
0,30253,-1
0,30733,-1
1,30733,-1
0,31117,-1
1,31501,-1
1,31693,-1
1,32077,-1
0,32461,-1
0,32653,-1
1,33037,-1
1,33421,-1
0,33613,-1
0,34573,-1
1,34573,-1
1,35053,-1
1,35533,-1
1,36013,-1
0,36493,-1
0,36733,-1
1,37213,-1
1,37453,-1
0,37933,-1
0,38413,-1
1,38413,-1
1,38961,-1
1,39510,-1
1,40058,-1
1,40607,-1
1,41155,-1
1,41704,-1
1,42253,-1
1,42801,-1
1,43350,-1
1,43898,-1
1,44447,-1
1,44995,-1
1,45544,-1
0,46093,-1
1,47190,-1
1,48287,-1
1,48835,-1
1,49384,-1
0,49933,-1
1,50207,-1
0,50481,-1
0,50618,-1
1,50755,-1
0,51030,-1
1,51304,-1
1,51441,-1
0,51578,-1
1,51715,-1
0,51853,-1
0,52127,-1
1,52401,-1
0,52675,-1
0,52950,-1
1,53224,-1
0,53361,-1
1,53498,-1
1,53635,-1
0,53773,-1
0,54349,-1
0,54925,-1
0,55213,-1
1,55501,-1
1,55789,-1
0,56077,-1
0,56365,-1
1,56749,-1
0,57613,-1
1,57887,-1
0,58161,-1
0,58298,-1
1,58435,-1
0,58710,-1
1,58984,-1
1,59121,-1
0,59258,-1
1,59395,-1
0,59533,-1
0,59807,-1
1,60081,-1
0,60355,-1
1,60630,-1
0,60904,-1
0,61041,-1
1,61178,-1
1,61315,-1
0,61453,-1
0,62029,-1
0,62605,-1
1,62893,-1
1,63181,-1
1,63469,-1
0,63757,-1
0,64045,-1
1,64333,-1
0,65293,-1
1,65567,-1
0,65841,-1
0,65978,-1
1,66115,-1
0,66390,-1
1,66664,-1
0,66801,-1
1,66938,-1
0,67213,-1
