0,1617,-1
1,1617,-1
0,8147,-1
0,9168,-1
0,9474,-1
1,9780,-1
0,10800,-1
1,11106,-1
1,11412,-1
1,12433,-1
1,12739,-1
1,13045,-1
0,13861,-1
0,14270,-1
0,14474,-1
0,14678,-1
1,14678,-1
1,15086,-1
1,15290,-1
0,15494,-1
0,15800,-1
1,16106,-1
0,16310,-1
1,16514,-1
1,16719,-1
0,16923,-1
1,17127,-1
1,17433,-1
1,17739,-1
0,17943,-1
0,18351,-1
1,18555,-1
0,18759,-1
0,19065,-1
1,19372,-1
0,19576,-1
1,19780,-1
1,19984,-1
1,20188,-1
0,20392,-1
1,20698,-1
0,21004,-1
1,21208,-1
0,21616,-1
0,21821,-1
1,22025,-1
0,22229,-1
1,22331,-1
1,22637,-1
0,22841,-1
1,23045,-1
1,23249,-1
0,23453,-1
1,23657,-1
1,23861,-1
0,23963,-1
0,24270,-1
1,24474,-1
0,24678,-1
0,24780,-1
1,24882,-1
1,25086,-1
0,25290,-1
0,25494,-1
1,25596,-1
1,25902,-1
0,26106,-1
1,26106,-1
1,26514,-1
1,26719,-1
1,26923,-1
1,27331,-1
0,27739,-1
1,27739,-1
0,29372,-1
1,29372,-1
0,29780,-1
0,29984,-1
1,30188,-1
1,30392,-1
1,30494,-1
0,31004,-1
1,31004,-1
0,31412,-1
0,31616,-1
1,31820,-1
1,32024,-1
1,32126,-1
1,32330,-1
1,32432,-1
0,32636,-1
0,32840,-1
0,32942,-1
0,33044,-1
0,33248,-1
1,33452,-1
1,33657,-1
1,33759,-1
0,33963,-1
1,34065,-1
0,34269,-1
0,34473,-1
0,34677,-1
0,34881,-1
1,35085,-1
1,35289,-1
1,35391,-1
1,35595,-1
1,35697,-1
0,35901,-1
0,36106,-1
0,36208,-1
0,36310,-1
0,36514,-1
1,36718,-1
1,36922,-1
1,37024,-1
0,37126,-1
0,37228,-1
1,37330,-1
0,37534,-1
1,37534,-1
0,37942,-1
0,38044,-1
0,38146,-1
1,38350,-1
1,38555,-1
1,38657,-1
0,38861,-1
1,38963,-1
0,39167,-1
1,39371,-1
1,39473,-1
0,39575,-1
0,39779,-1
1,39983,-1
1,40187,-1
1,40289,-1
0,40391,-1
0,40493,-1
1,40595,-1
0,40799,-1
1,41003,-1
1,41106,-1
0,41208,-1
0,41412,-1
1,41616,-1
1,41820,-1
1,41922,-1
0,42126,-1
1,42228,-1
0,42432,-1
0,42636,-1
0,42738,-1
1,42840,-1
0,43044,-1
1,43248,-1
0,43452,-1
0,43555,-1
1,43657,-1
1,43759,-1
1,43861,-1
0,44065,-1
1,44065,-1
0,44473,-1
0,44677,-1
1,44881,-1
1,45085,-1
1,45187,-1
1,45391,-1
1,45493,-1
0,45697,-1
0,45901,-1
0,46003,-1
0,46105,-1
0,46309,-1
1,46513,-1
1,46718,-1
1,46820,-1
0,47024,-1
1,47126,-1
0,47330,-1
0,47534,-1
0,47738,-1
0,47942,-1
1,48146,-1
1,48350,-1
1,48452,-1
1,48656,-1
1,48758,-1
0,48962,-1
0,49167,-1
0,49269,-1
0,49371,-1
0,49575,-1
1,49779,-1
1,49983,-1
1,50085,-1
0,50187,-1
0,50289,-1
1,50391,-1
0,50595,-1
1,50595,-1
0,51003,-1
0,51106,-1
0,51207,-1
1,51411,-1
1,51616,-1
1,51718,-1
0,51922,-1
1,52024,-1
0,52228,-1
1,52432,-1
1,52534,-1
0,52636,-1
0,52840,-1
1,53044,-1
1,53248,-1
1,53350,-1
0,53452,-1
0,53554,-1
1,53656,-1
0,53860,-1
1,54064,-1
1,54167,-1
0,54269,-1
0,54473,-1
1,54677,-1
1,54881,-1
1,54983,-1
0,55187,-1
1,55289,-1
0,55493,-1
1,55697,-1
1,55799,-1
0,55901,-1
0,56003,-1
0,56106,-1
0,56310,-1
1,56310,-1
0,56513,-1
0,56616,-1
1,56718,-1
1,56820,-1
1,56922,-1
0,57127,-1
1,57127,-1
1,57535,-1
1,57943,-1
0,58147,-1
1,58351,-1
1,58555,-1
0,58759,-1
0,58963,-1
1,59167,-1
1,59575,-1
1,59780,-1
0,59984,-1
1,60188,-1
0,60392,-1
0,60596,-1
1,60800,-1
1,61208,-1
0,61412,-1
1,61616,-1
1,61820,-1
0,62024,-1
0,62229,-1
1,62433,-1
0,62637,-1
1,62841,-1
1,63045,-1
0,63249,-1
1,63453,-1
0,63657,-1
1,63657,-1
1,64065,-1
0,64269,-1
1,64473,-1
0,64678,-1
0,64780,-1
1,64882,-1
1,65086,-1
0,65290,-1
1,65290,-1
1,65698,-1
0,65902,-1
1,66106,-1
1,66310,-1
1,66412,-1
0,66514,-1
0,66718,-1
0,66922,-1
1,66922,-1
1,67331,-1
0,67535,-1
0,67739,-1
1,67739,-1
0,67943,-1
0,68045,-1
1,68147,-1
0,68351,-1
0,68555,-1
1,68555,-1
0,68759,-1
0,68861,-1
1,68963,-1
1,69065,-1
0,69167,-1
1,69371,-1
1,69575,-1
0,69780,-1
0,70188,-1
1,70188,-1
0,70596,-1
0,70800,-1
0,71004,-1
1,71208,-1
1,71310,-1
0,71412,-1
1,71616,-1
0,71820,-1
0,71922,-1
0,72024,-1
1,72228,-1
0,72432,-1
0,72636,-1
0,72841,-1
1,72943,-1
0,73045,-1
1,73249,-1
1,73351,-1
0,73453,-1
0,73657,-1
0,73861,-1
0,74065,-1
0,74269,-1
1,74473,-1
1,74575,-1
0,74677,-1
0,74881,-1
1,75085,-1
0,75290,-1
1,75494,-1
1,75698,-1
0,75902,-1
0,76004,-1
1,76106,-1
1,76208,-1
0,76310,-1
0,76514,-1
0,76718,-1
1,76718,-1
0,77126,-1
1,77330,-1
0,77534,-1
0,77636,-1
1,77739,-1
0,77943,-1
1,78147,-1
1,78249,-1
0,78351,-1
1,78555,-1
0,78759,-1
1,78861,-1
0,78963,-1
1,79167,-1
0,79371,-1
0,79473,-1
1,79575,-1
1,79677,-1
1,79779,-1
0,79983,-1
1,80187,-1
1,80290,-1
0,80392,-1
0,80596,-1
1,80800,-1
0,81004,-1
0,81106,-1
1,81208,-1
0,81412,-1
1,81616,-1
0,81820,-1
0,81922,-1
1,82024,-1
1,82126,-1
0,82228,-1
1,82432,-1
0,82636,-1
1,82841,-1
0,83249,-1
1,83249,-1
0,83657,-1
0,83861,-1
0,83963,-1
1,84065,-1
1,84269,-1
1,84371,-1
1,84575,-1
1,84677,-1
0,84881,-1
1,85085,-1
0,85289,-1
0,85493,-1
0,85595,-1
1,85697,-1
1,85902,-1
1,86004,-1
0,86208,-1
1,86310,-1
