0,1327,-1
1,1327,-1
0,3853,-1
1,3853,-1
1,5748,-1
0,6379,-1
1,6379,-1
0,8905,-1
1,8905,-1
0,11432,-1
1,11432,-1
0,12063,-1
1,12379,-1
0,12695,-1
1,13327,-1
0,13958,-1
0,14590,-1
0,14905,-1
1,15221,-1
0,15853,-1
1,16484,-1
0,17116,-1
1,17432,-1
0,17748,-1
1,18379,-1
0,19011,-1
0,19642,-1
0,19958,-1
1,20274,-1
0,21537,-1
1,21537,-1
0,22169,-1
1,22484,-1
0,22800,-1
1,23748,-1
0,24063,-1
0,24695,-1
0,25011,-1
1,25327,-1
0,26274,-1
1,26590,-1
0,27221,-1
1,27537,-1
0,27853,-1
0,28800,-1
1,29116,-1
0,29748,-1
1,30063,-1
0,30379,-1
1,31642,-1
