0,2182,-1
1,2182,-1
0,3588,-1
1,4057,-1
0,5932,-1
0,7338,-1
1,7807,-1
0,9682,-1
0,10150,-1
1,10619,-1
1,11557,-1
0,12025,-1
1,12494,-1
1,13432,-1
0,14369,-1
1,14838,-1
0,15307,-1
1,16244,-1
1,16713,-1
0,17182,-1
0,18588,-1
1,19057,-1
1,19994,-1
0,20463,-1
1,20932,-1
0,21869,-1
0,22338,-1
1,22807,-1
0,24682,-1
1,24682,-1
1,25619,-1
0,26088,-1
1,26557,-1
0,27494,-1
1,27963,-1
0,28432,-1
0,29369,-1
0,29838,-1
1,30307,-1
1,30775,-1
0,31244,-1
0,32182,-1
1,33588,-1
0,34057,-1
0,34994,-1
1,35463,-1
0,35932,-1
1,36869,-1
1,37572,-1
0,39682,-1
1,39682,-1
1,40619,-1
0,41088,-1
1,42025,-1
0,42494,-1
0,42963,-1
1,43432,-1
1,44369,-1
0,44838,-1
0,45775,-1
1,46244,-1
0,47182,-1
1,48119,-1
0,48588,-1
0,49525,-1
1,49994,-1
1,50932,-1
1,51869,-1
1,52572,-1
0,54682,-1
1,54682,-1
0,55619,-1
1,56088,-1
0,56557,-1
1,57494,-1
1,57963,-1
0,58432,-1
1,59369,-1
0,59838,-1
0,60307,-1
1,61010,-1
0,61947,-1
1,63119,-1
0,63588,-1
1,64057,-1
1,64994,-1
1,65463,-1
0,65932,-1
1,66869,-1
1,67572,-1
0,68275,-1
0,68744,-1
1,69682,-1
0,71088,-1
1,71557,-1
0,72494,-1
1,72963,-1
0,73432,-1
1,74369,-1
1,74838,-1
0,75307,-1
0,76244,-1
1,76713,-1
0,77182,-1
0,78588,-1
1,79057,-1
1,79994,-1
0,80463,-1
1,80932,-1
1,81869,-1
1,82338,-1
0,82807,-1
0,84682,-1
1,84682,-1
0,85619,-1
1,86088,-1
0,86557,-1
1,87494,-1
1,87963,-1
0,88432,-1
1,89369,-1
1,89838,-1
0,90307,-1
0,90775,-1
1,91244,-1
0,92182,-1
1,93588,-1
0,94057,-1
0,94994,-1
1,95463,-1
0,95932,-1
1,96869,-1
1,97338,-1
0,97807,-1
0,99682,-1
1,99682,-1
1,100619,-1
0,101088,-1
1,102025,-1
0,102494,-1
0,102963,-1
1,103432,-1
1,104369,-1
0,104838,-1
0,105775,-1
1,106244,-1
1,107182,-1
1,108119,-1
0,108588,-1
0,109525,-1
1,109994,-1
1,110932,-1
1,111869,-1
1,112572,-1
0,114682,-1
1,114682,-1
0,115619,-1
1,116088,-1
0,116557,-1
1,117494,-1
1,117963,-1
0,118432,-1
1,119369,-1
0,119838,-1
0,120307,-1
1,121010,-1
0,121947,-1
1,123119,-1
0,123588,-1
1,124057,-1
1,124994,-1
1,125463,-1
0,125932,-1
1,126869,-1
1,127572,-1
0,128275,-1
0,128744,-1
1,129682,-1
0,131557,-1
1,133432,-1
0,135307,-1
1,137182,-1
0,139057,-1
1,140932,-1
0,142807,-1
0,144682,-1
1,145150,-1
0,145619,-1
1,146088,-1
0,146557,-1
1,147494,-1
1,147963,-1
0,148432,-1
0,149369,-1
1,149838,-1
0,150307,-1
0,152182,-1
0,159682,-1
1,159682,-1
1,160619,-1
0,161088,-1
1,162025,-1
0,162494,-1
1,162963,-1
0,163432,-1
2,164369,166244
0,167182,-1
1,167182,-1
0,168119,-1
1,168588,-1
0,169057,-1
1,169994,-1
1,170463,-1
0,170932,-1
1,171869,-1
0,172338,-1
0,172807,-1
1,173510,-1
0,174447,-1
1,175619,-1
0,176088,-1
1,176557,-1
1,177494,-1
1,177963,-1
0,178432,-1
1,179369,-1
1,180072,-1
0,180775,-1
0,181244,-1
0,182182,-1
1,182182,-1
0,183119,-1
1,183588,-1
0,184057,-1
1,184994,-1
1,185463,-1
0,185932,-1
1,186869,-1
0,187338,-1
0,187807,-1
1,188510,-1
0,189447,-1
1,190619,-1
0,191088,-1
1,191557,-1
1,192494,-1
1,192963,-1
0,193432,-1
1,194369,-1
1,195072,-1
0,195775,-1
0,196244,-1
0,196713,-1
0,197182,-1
1,197182,-1
0,198588,-1
1,199057,-1
1,199525,-1
0,199994,-1
1,200932,-1
1,201869,-1
1,202338,-1
0,202807,-1
0,203744,-1
0,204213,-1
1,204682,-1
1,206088,-1
0,206557,-1
0,207025,-1
1,207494,-1
1,208432,-1
1,209369,-1
0,209838,-1
0,210307,-1
1,211244,-1
0,211713,-1
0,212182,-1
1,212182,-1
0,213588,-1
1,214057,-1
1,214525,-1
0,214994,-1
1,215932,-1
1,216869,-1
1,217338,-1
0,217807,-1
0,218744,-1
0,219213,-1
1,219682,-1
1,221088,-1
0,221557,-1
0,222025,-1
1,222494,-1
2,223432,226713
